OBJECTID,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,id,city,company,name,type,prod,type_ru,lat,long,out,name_en,AREA,PERIMETER,CODE,NAME_1,TYPE_1,REG,AREA_1,PERIMETER_1,GLG
421,1,421,1,421,429,Àêñàé,Ñîáñòâåííèê/Èíâåñòîð,Êàðà÷àãàíàêñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,51.353934000000002,53.208953999999999,/oil-gas-field/karachaganakskoe,Karachaganakskoe,546688741566.757995605468750,2862387.569999999832362,1016,North Caspian Basin,p,1,626721419021.604980468750000,19300571.103999998420477,N
422,1,422,1,422,430,Àëüìåòüåâñê,ÀÎ «ÐÈÒÝÊ»,Åíîðóñêèíñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,54.871110999999999,50.967778000000003,/oil-gas-field/enoruskinskoe,Enoruskinskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
423,1,423,1,423,431,Íîâûé Óðåíãîé,ÀÎ ""Çàðóáåæíåôòü"",Ëóöåÿõñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,65.026944000000000,73.343889000000004,/oil-gas-field/lutseyakhskoe,Lutseyakhskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
424,1,424,1,424,432,Ôåîäîñèÿ,Ñîáñòâåííèê/Èíâåñòîð,Ïîâîðîòíîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,45.294694000000000,35.303879000000002,/oil-gas-field/povorotnoe,Povorotnoe,162966952816.980010986328125,1900141.053000000072643,1108,Azov-Kuban Basin,p,1,194381421950.665008544921875,11955161.065999999642372,N
425,1,425,1,425,433,Óôà,ÏÀÎ ÀÍÊ «Áàøíåôòü»,Ìàí÷àðîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,55.373888999999998,54.496943999999999,/oil-gas-field/mancharovskoe,Mancharovskoe,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
426,1,426,1,426,434,Íîâûé Óðåíãîé,ÎÎÎ «ÍÎÂÀÒÝÊ-ÒÀÐÊÎÑÀËÅÍÅÔÒÅÃÀÇ»,Þìàíòûëüñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.061110999999997,78.870555999999993,/oil-gas-field/yumantylskoe,Yumantylskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
427,1,427,1,427,435,NA,NA,Ïðîõîðîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,66.018017999999998,56.953125000000000,/oil-gas-field/prokhorovskoe,Prokhorovskoe,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,34088606601.536998748779297,2475141.949000000022352,J
428,1,428,1,428,436,Íîâûé Óðåíãîé,ÎÎÎ «ÍÎÂÀÒÝÊ-ÞÐÕÀÐÎÂÍÅÔÒÅÃÀÇ»,Óñòü-ßìñîâåéñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,65.876110999999995,78.186389000000005,/oil-gas-field/ust-yamsoveiskoe,Ust Yamsoveiskoe,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
429,1,429,1,429,437,Íîâûé Óðåíãîé,ÎÀÎ ""Àðêòèêãàç"" (""ÀÐÊÒÈ×ÅÑÊÀß ÃÀÇÎÂÀß ÊÎÌÏÀÍÈß""),Ñåâåðî-×àñåëüñêîå ÍÃÊÌ,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.009167000000005,79.332222000000002,/oil-gas-field/north-chaselsky-license-area,North Chaselsky License Area,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
430,1,430,1,430,438,Òàçîâñêèé,ÎÎÎ «ËÓÊÎÉË-Çàïàäíàÿ Ñèáèðü»,Þæíî-Ìåññîÿõñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,68.133332999999993,78.950000000000003,/oil-gas-field/south-messoyakhskoye,South Messoyakhskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
431,1,431,1,431,439,ßð-Ñàëå,ÏÀÎ «Ãàçïðîì íåôòü»,Õàìáàòåéñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,68.766666999999998,72.833332999999996,/oil-gas-field/khambateyskoye,Khambateyskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
432,1,432,1,432,440,Óñòü-Èëèìñê,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ñîáèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,60.000000000000000,102.000000000000000,/oil-gas-field/sobinskoye,Sobinskoye,202839517987.707000732421875,2408122.007999999914318,1207,Baykit Arch,b,1,4243640853.190999984741211,587501.172000000020489,P
433,1,433,1,433,441,Íîÿáðüñê,ÎÎÎ «ÐÍ-Ïóðíåôòåãàç»,Þæíî-Òàðàñîâñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,64.263210000000001,77.507502000000002,/oil-gas-field/yuzhno-tarasovskoye,Yuzhno Tarasovskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
434,1,434,1,434,442,Ãóáêèíñêèé,ÎÎÎ «ËÓÊÎÉË-Çàïàäíàÿ Ñèáèðü»,Ñåâåðî-Ãóáêèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.166667000000004,76.500000000000000,/oil-gas-field/severo-gubkinskoye,Severo Gubkinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
435,1,435,1,435,443,Íîÿáðüñê,ÀÎ «Ãàçïðîìíåôòü-Íîÿáðüñêíåôòåãàç»,Âàëûíòîéñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,63.686123000000002,74.374008000000003,/oil-gas-field/valyntoyskoye,Valyntoyskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
436,1,436,1,436,444,Õàíòû-Ìàíñèéñê,ÏÀÎ ""ÍÊ ""ÐÎÑÍÅÔÒÜ"",Åíäûðñêîå ìåñòîðîæäåíèå,oil,,íåôòÿíîå,59.989167000000002,69.281943999999996,/oil-gas-field/yendyrskoye,Yendyrskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
437,1,437,1,437,445,ßìáóðã,ÎÎÎ «ÍÎÂÀÒÝÊ-ÞÐÕÀÐÎÂÍÅÔÒÅÃÀÇ»,Ãåîôèçè÷åñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,69.867500000000007,73.781666999999999,/oil-gas-field/geofizicheskoye,Geofizicheskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,2094740458.651000022888184,331635.091000000014901,Pg
438,1,438,1,438,446,Óñòü-Êóò,ÎÎÎ ""Ãàçïðîì äîáû÷à Èðêóòñê"",Õàíäèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,55.284444000000001,107.068055999999999,/oil-gas-field/khandinskoye,Khandinskoye,119900300435.951995849609375,2845631.947999999858439,1211,Cis-Patom Foredeep,b,1,130081261281.199005126953125,6486465.122999999672174,O
439,1,439,1,439,447,Ëåíñê,ÎÎÎ ""Ãàçïðîìíåôòü-Àíãàðà"",Õîòîãî-Ìóðáàéñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,61.333333000000003,113.549999999999997,/oil-gas-field/khotogo-murbayskoye,Khotogo Murbayskoye,360115965584.392028808593750,3295676.089999999850988,1210,Nepa-Botuoba Arch,p,1,409032956975.697998046875000,18614348.852000001817942,J
440,1,440,1,440,448,Âèëþéñê,ÎÎÎ ""Ãàçïðîì ãåîëîãîðàçâåäêà"",Ñîáîëîõ-Íåäæåëèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,63.666666999999997,124.750000000000000,/oil-gas-field/sobolokh-nedzhelinskoye,Sobolokh Nedzhelinskoye,313699940645.426025390625000,3451244.211000000126660,1214,Lena-Vilyuy Basin, ,0,1052942730417.592041015625000,23622380.964999999850988,K
441,1,441,1,441,449,Áðàòñê,ÀÎ ""Áðàòñêýêîãàç"",Áðàòñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,56.283335999999998,102.297810999999996,/oil-gas-field/bratskoye,Bratskoye,190514216308.042999267578125,2251094.049999999813735,1209,Angara-Lena Terrace,b,1,130081261281.199005126953125,6486465.122999999672174,O
442,1,442,1,442,450,Áîãó÷àíû,ÎÎÎ ""Ãàçïðîì ãåîëîãîðàçâåäêà"",Áåðÿìáèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,58.409999999999997,100.405277999999996,/oil-gas-field/beryambinskoye,Beryambinskoye,202839517987.707000732421875,2408122.007999999914318,1207,Baykit Arch,b,1,4313680222.708000183105469,805159.270999999949709,O
443,1,443,1,443,451,Êóþìáà,ÎÎÎ «Êðàñíîÿðñêãàçïðîì íåôòåãàçïðîåêò»,Íîâî-Þäóêîíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,60.475278000000003,100.387500000000003,/oil-gas-field/novo-yudukonskoye,Novo Yudukonskoye,202839517987.707000732421875,2408122.007999999914318,1207,Baykit Arch,b,1,6327481461.118000030517578,1257654.928000000072643,ii
444,1,444,1,444,452,Ñòðåæåâîé,ÎÀÎ «Òîìñêãàçïðîì»,Ñåâåðî-Âàñþãàíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,59.378056000000001,78.307221999999996,/oil-gas-field/severo-vasyuganskoye,Severo Vasyuganskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
445,1,445,1,445,453,Êåäðîâûé,ÎÀÎ «Òîìñêãàçïðîì»,Ìèðíîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,57.663055999999997,79.493333000000007,/oil-gas-field/mirnoye,Mirnoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
446,1,446,1,446,454,Òàðêî-Ñàëå,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Êóòûìñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.550556000000000,79.532222000000004,/oil-gas-field/kutymskoye,Kutymskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
447,1,447,1,447,455,Òàðêî-Ñàëå,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Âîñòî÷íî-Òýðåëüñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,64.525833000000006,80.473056000000000,/oil-gas-field/vostochno-terelskoye,Vostochno Terelskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
448,1,448,1,448,456,Êðàñíîñåëüêóï,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Þæíî-Êûïàêûíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,64.457499999999996,81.947778000000000,/oil-gas-field/yuzhno-kypakyskoye,Yuzhno Kypakyskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
449,1,449,1,449,457,Òàðêî-Ñàëå,ÀÎ «ÍÊ «Ìàíãàçåÿ»,Àêàéòåìñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,64.164167000000006,81.691389000000001,/oil-gas-field/akaytemskoye,Akaytemskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1052942730417.592041015625000,23622380.964999999850988,K
450,1,450,1,450,458,Íîâûé Óðåíãîé,ÎÀÎ «Ñåâåðíåôòåãàçïðîì»,ßðîâîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.690556000000001,80.549999999999997,/oil-gas-field/yarovoye,Yarovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
451,1,451,1,451,459,Íîâûé Óðåíãîé,ÀÎ «Ñèáíåôòåãàç»,Çàïàäíî-Çàïîëÿðíîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,66.684721999999994,78.832222000000002,/oil-gas-field/zapadno-zapolyarnoye,Zapadno Zapolyarnoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
452,1,452,1,452,460,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Óðåíãîé"",Çàïàäíî-Ïåñöîâîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.946388999999996,75.335278000000002,/oil-gas-field/zapadno-pestsovoye,Zapadno Pestsovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
453,1,453,1,453,461,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Óðåíãîé"",Þæíî-Ïåñöîâîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,66.700833000000003,75.548610999999994,/oil-gas-field/yuzhno-pestsovoye,Yuzhno Pestsovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
454,1,454,1,454,462,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",Ïàäèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,66.540000000000006,74.660556000000000,/oil-gas-field/padinskoye,Padinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
455,1,455,1,455,463,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",Þæíî-Ïàäèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,66.540000000000006,74.660556000000000,/oil-gas-field/yuzhno-padinskoye,Yuzhno Padinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
456,1,456,1,456,464,Òàðêî-Ñàëå,ÀÎ ""ÍÊ ""Òåõíîëîãèè äîáû÷è íåôòè è èíâåñòèöèè"" (""Òåõíåôòüèíâåñò""),Äðåìó÷åå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.033610999999993,74.660556000000000,/oil-gas-field/dremucheye,Dremucheye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
457,1,457,1,457,465,Íîâûé Óðåíãîé,ÎÎÎ ""Ãàçïðîì äîáû÷à Íàäûì"",Ïàíãîäèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,65.557500000000005,74.534443999999993,/oil-gas-field/pangodinskoye,Pangodinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
458,1,458,1,458,466,Òàðêî-Ñàëå,ÎÎÎ «ËÓÊÎÉË-Çàïàäíàÿ Ñèáèðü»,Ïðèñêëîíîâîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,65.847499999999997,76.700833000000003,/oil-gas-field/prisklonovoye,Prisklonovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
459,1,459,1,459,467,Ãóáêèíñêèé,ÎÀÎ ""ÍÊ ""ßíãïóð"",Âüþæíîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,64.616667000000007,76.033332999999999,/oil-gas-field/vyuzhnoye,Vyuzhnoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
460,1,460,1,460,468,ßìáóðã,Ñîáñòâåííèê/Èíâåñòîð,Õàðâóòèíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,67.250833000000000,74.498333000000002,/oil-gas-field/kharvutinskoye,Kharvutinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
461,1,461,1,461,469,ßìáóðã,ÎÎÎ ""Ãàçïðîì äîáû÷à ßìáóðã"",Þæíî-Ïàðóñîâîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,68.150833000000006,74.831943999999993,/oil-gas-field/yuzhno-parusovoye,Yuzhno Parusovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
462,1,462,1,462,470,ßìáóðã,ÎÎÎ ""ÐóñÃàçÀëüÿíñ"",Ñåâåðî-Ïàðóñîâîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,68.684167000000002,74.898332999999994,/oil-gas-field/severo-parusovoye,Severo Parusovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
463,1,463,1,463,471,ßìáóðã,ÎÎÎ ""ÐóñÃàçÀëüÿíñ"",Ïàðóñîâîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,68.423610999999994,74.591110999999998,/oil-gas-field/parusovoye,Parusovoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1991093993625.498046875000000,45775025.710000000894070,Pg
464,1,464,1,464,472,ßìáóðã,ÎÎÎ ""ÐóñÃàçÀëüÿíñ"",Ñåìàêîâñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,69.000000000000000,75.500000000000000,/oil-gas-field/semakovskoye,Semakovskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
465,1,465,1,465,473,ßìáóðã,ÏÀÎ «Ãàçïðîì»,Àíòèïàþòèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,69.034443999999993,77.147221999999999,/oil-gas-field/antipayutinskoye,Antipayutinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1052942730417.592041015625000,23622380.964999999850988,K
466,1,466,1,466,474,ßìáóðã,ÏÀÎ «Ãàçïðîì»,Òîòà-ßõèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,69.233333000000002,76.166667000000004,/oil-gas-field/tota-yakhinskoye,Tota Yakhinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,1052942730417.592041015625000,23622380.964999999850988,K
467,1,467,1,467,475,ßð-Ñàëå,ÏÀÎ «Ãàçïðîì»,×óãîðüÿõèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,68.984166999999999,73.348332999999997,/oil-gas-field/chugoryakhinskoye,Chugoryakhinskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
468,1,468,1,468,476,Áîâàíåíêîâî,ÏÀÎ «Ãàçïðîì»,Þæíî-Êðóçåíøòåðíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,70.334166999999994,67.164444000000003,/oil-gas-field/yuzhno-kruzenshternskoye,Yuzhno Kruzenshternskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
469,1,469,1,469,477,Ñàáåòòà,ÏÀÎ «Ãàçïðîì»,Çàïàäíî-Òàìáåéñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,71.534166999999997,70.914721999999998,/oil-gas-field/zapadno-tambeyskoye,Zapadno Tambeyskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
470,1,470,1,470,478,Ëàáûòíàíãè,ÎÎÎ ""Ãàçïðîì äîáû÷à ßìáóðã"",Ñåâåðî-Êàìåííîìûññêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,68.416667000000004,73.416667000000004,/oil-gas-field/severo-kamennomysskoye,Severo Kamennomysskoye,2285549626238.638183593750000,7942933.641999999992549,1174,West Siberian Basin,p,1,79346903486.179000854492188,2485392.078000000212342,Pg
471,1,471,1,471,479,Íàðüÿí-Ìàð,ÎÀÎ Àðêòèêìîðíåôòåãàçðàçâåäêà,Ïîìîðñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,69.143418999999994,53.142443000000000,/oil-gas-field/pomorskoye,Pomorskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,10059528710210.796875000000000,88017714.201000005006790,SEA
472,1,472,1,472,480,Ïå÷îðà,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ïå÷îðîêîæâèíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,62.500000000000000,57.131144999999997,/oil-gas-field/pechorokozhvinskoye,Pechorokozhvinskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,604011631899.788940429687500,20681400.471999999135733,P
473,1,473,1,473,481,Ïå÷îðà,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ñåâåðî-Þãèäñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.781110999999996,57.325000000000003,/oil-gas-field/severo-yugidskoye,Severo Yugidskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,5144557341.496999740600586,437164.560999999986961,Tr
474,1,474,1,474,482,Âóêòûë,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Çàïàäíî-Ñîïëåññêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.433333000000005,57.397810999999997,/oil-gas-field/zapadno-soplesskoye,Zapadno Soplesskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,7967019911.982999801635742,1193006.191000000108033,P
475,1,475,1,475,483,Ïå÷îðà,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Þãèäñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,64.666667000000004,52.281145000000002,/oil-gas-field/yugidskoye,Yugidskoye,109098489098.628997802734375,2550655.410999999847263,1007,Timan High, ,0,30080133442.194999694824219,2594278.833999999798834,D
476,1,476,1,476,484,Âóêòûë,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Âóêòûëüñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,63.666666999999997,57.497810999999999,/oil-gas-field/vuktylskoye,Vuktylskoye,450939701379.052001953125000,3262746.402999999932945,1008,Timan-Pechora Basin,p,1,11882441930.650999069213867,717480.366999999969266,Tr
477,1,477,1,477,485,Íèæíèé Òàãèë,ÎÎÎ ""Ãàçïðîì äîáû÷à Íîÿáðüñê"",Êåäðîâñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,57.575555999999999,58.496943999999999,/oil-gas-field/kedrovskoye,Kedrovskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
478,1,478,1,478,486,Åêàòåðèíáóðã,ÏÀÎ «Ãàçïðîì»,Ñóõîðå÷åíñêîå ìåñòîðîæäåíèå,oil-gas,,íåôòåãàçîâîå,56.388888999999999,57.670833000000002,/oil-gas-field/sukhorechenskoye,Sukhorechenskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,604011631899.788940429687500,20681400.471999999135733,P
479,1,479,1,479,487,Îðåíáóðã,ÀÎ ""ÓÍÃÏ"" (ÀÎ ""Óðàëíåôòåãàçïðîì""),Êîïàíñêîå ìåñòîðîæäåíèå,oil-gas-condensate,,íåôòåãàçîêîíäåíñàòíîå,51.305278000000001,55.572778000000000,/oil-gas-field/kopanskoye,Kopanskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,1592351394.763999938964844,431031.020000000018626,J
480,1,480,1,480,488,Îðåíáóðã,ÀÎ ""ÓÍÃÏ"" (ÀÎ ""Óðàëíåôòåãàçïðîì""),Òåðåêòèíñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,51.433610999999999,55.798611000000001,/oil-gas-field/terektinskoye,Terektinskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,626721419021.604980468750000,19300571.103999998420477,N
481,1,481,1,481,489,Îðåíáóðã,ÎÎÎ ""Ãàçïðîì äîáû÷à Îðåíáóðã"",Àêîáèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,51.001944000000002,55.862499999999997,/oil-gas-field/akobinskoye,Akobinskoye,726370445706.697998046875000,4972426.422000000253320,1015,Volga-Ural Region,p,1,95654511.812999993562698,46008.743000000002212,K
482,1,482,1,482,490,Óñòü-Êóò,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ïàòðîíîâñêîå ìåñòîðîæäåíèå,gas-condensate,,ãàçîêîíäåíñàòíîå,48.666666999999997,39.766666999999998,/oil-gas-field/patronovskoye,Patronovskoye,99919827551.373001098632813,2143881.546999999787658,1009,Dnieper-Donets Basin,p,1,417118475432.059020996093750,30095413.644999999552965,K
483,1,483,1,483,491,Äìèòðîâãðàä,ÎÎÎ «Ãàçïðîì äîáû÷à Êðàñíîäàð»,Ïëîòèíñêîå ìåñòîðîæäåíèå,gas,,ãàçîâîå,48.566667000000002,40.066667000000002,/oil-gas-field/plotinskoye,Plotinskoye,99919827551.373001098632813,2143881.546999999787658,1009,Dnieper-Donets Basin,p,1,417118475432.059020996093750,30095413.644999999552965,K
